TICKER,THEME_x,STEP2_SCORE,STEP2_PASS,THEME_y,WATCHLIST_UPDATED_AT,PRICE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PREV_CLOSE,ATR,ATR_PCT,ATR_CONTRACTION,MA20,MA50,MA200,TREND_ALIGN,LONG_TERM_UPTREND,BB_MID,BB_UPPER,BB_LOWER,BB_PCT_B,DOLLAR_VOL,DVOL_20,RET_20,RS_SPY_20,RS_QQQ_20,RET_60,RS_SPY_60,RS_QQQ_60,RET_120,RS_SPY_120,RS_QQQ_120,HIGH_120,IS_NEW_HIGH,RSI_14,RSI_TURNING_UP,DRAWDOWN_CUR,MDD_1Y,RS_MOMENTUM,LIQUIDITY_FLAG,STEP3_SCORE,STEP3_PASS,RS_RANK,THEME,NAME,TARGET_PRICE,REC_KEY,ANALYST_COUNT,EARNINGS_DATE,SHORT_FLOAT_PCT,AVG_VOLUME,STOP_PRICE,TP1_PRICE,RR_TP1,RR_TARGET,UPSIDE,SECTOR_SCORE,EARNINGS_DAYS_LEFT,MACRO_REGIME,MACRO_BLOCK,MACRO_CAUTION,ENTRY_CONDITIONS_MET,ENTRY_SIGNAL,BREAKOUT_CONDITIONS_MET,BREAKOUT_SIGNAL,ENTRY_NEAR,BREAKOUT_NEAR,WATCH_SIGNAL,SIGNAL_TIER,SIGNAL_COMBO,RANK
005930.KS,,60,0,AI_Semicon,2026-08-10,2026-08-13,267500.0,271000.0,262500.0,268000.0,35530867.0,255500.0,22015.0,0.08214552238805971,-0.23620238360436618,243500.0,286985.1425,199344.073046875,0,1,243500.0,279869.44929615373,207130.55070384624,0.8368211572369204,9522272356000.0,7247984800575.0,-0.04114490161001794,-0.07732355042663241,-0.0781593855497934,-0.045211506359207565,-0.10103497799489736,-0.0834538970156593,0.4837245742834164,0.34943417273075195,0.2784247555471495,362100.65625,0,53.39552889352576,1,-0.2598743046326638,-0.42833575022000525,0.02612391774058458,1,12.817882189180112,0,50.0,AI_Semicon,SamsungElec,471908.2,strong_buy,37,,,31118012,234977.5,312030.0,1.33,6.17,0.7608514925373135,0.20368590394529534,,DATA_ERROR,0,0,4,0,4,0,0,1,1,WATCH,2,1
000660.KS,,60,0,AI_Semicon,2026-08-10,2026-08-13,1582000.0,1634000.0,1567000.0,1593000.0,4680347.0,1504000.0,176500.0,0.11079723791588199,-0.20383623799930983,1621400.0,2056440.0,1223320.91609375,0,1,1621400.0,1980681.3880365537,1262118.6119634463,0.46047666126653,7455792771000.0,9296949047400.0,-0.23487031700288186,-0.27104896581949633,-0.2718848009426573,-0.13409436183590207,-0.18991783347159186,-0.1723367524923538,0.8138708600521916,0.6795804584995271,0.6085710413159247,2919000.0,0,45.446479797440354,1,-0.45426515930113054,-0.5471051730044536,0.008728975440877518,1,3.763666944516278,0,99.0,AI_Semicon,SK hynix,3164331.8,strong_buy,39,,,5879426,1328250.0,1946000.0,1.33,5.94,0.9863978656622723,0.21293506168644208,,DATA_ERROR,0,0,2,0,4,0,0,1,1,WATCH,2,2
