TICKER,THEME_x,STEP2_SCORE,STEP2_PASS,THEME_y,WATCHLIST_UPDATED_AT,PRICE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PREV_CLOSE,ATR,ATR_PCT,ATR_CONTRACTION,MA20,MA50,MA200,TREND_ALIGN,LONG_TERM_UPTREND,BB_MID,BB_UPPER,BB_LOWER,BB_PCT_B,DOLLAR_VOL,DVOL_20,RET_20,RS_SPY_20,RS_QQQ_20,RET_60,RS_SPY_60,RS_QQQ_60,RET_120,RS_SPY_120,RS_QQQ_120,HIGH_120,IS_NEW_HIGH,RSI_14,RSI_TURNING_UP,DRAWDOWN_CUR,MDD_1Y,RS_MOMENTUM,LIQUIDITY_FLAG,STEP3_SCORE,STEP3_PASS,RS_RANK,THEME,NAME,TARGET_PRICE,REC_KEY,ANALYST_COUNT,EARNINGS_DATE,SHORT_FLOAT_PCT,AVG_VOLUME,STOP_PRICE,TP1_PRICE,RR_TP1,RR_TARGET,UPSIDE,SECTOR_SCORE,EARNINGS_DAYS_LEFT,MACRO_REGIME,MACRO_BLOCK,MACRO_CAUTION,ENTRY_CONDITIONS_MET,ENTRY_SIGNAL,BREAKOUT_CONDITIONS_MET,BREAKOUT_SIGNAL,ENTRY_NEAR,BREAKOUT_NEAR,WATCH_SIGNAL,SIGNAL_TIER,SIGNAL_COMBO,RANK
005930.KS,,60,0,AI_Semicon,2026-09-21,2026-09-23,284500.0,285500.0,281000.0,285500.0,20864376.0,276500.0,9950.0,0.034851138353765326,-0.2773199531550502,261900.0,255380.0,222131.7526171875,1,1,261900.0,282508.1230790693,241291.8769209307,1.0725897479710174,5956779348000.0,4398180789075.0,0.09177820267686432,0.08785555314367177,0.04890008085314168,-0.11609907120743035,-0.14598115094787278,-0.12353007022930274,0.7094189809123612,0.5337083034531507,0.4398242319494725,362100.65625,0,61.93111998791066,1,-0.2115452013903938,-0.42833575022000525,0.013806542004217359,1,29.338308152865935,0,50.0,AI_Semicon,SamsungElec,478627.88,strong_buy,36,,,25316709,270575.0,305400.0,1.33,12.94,0.6764549211908932,0.2302091796988851,,DATA_ERROR,0,0,4,0,5,1,0,0,0,BREAKOUT,3,1
000660.KS,,60,0,AI_Semicon,2026-09-21,2026-09-23,1899000.0,1900000.0,1836000.0,1862000.0,2947714.0,1840000.0,86180.16513728324,0.04628365474612419,-0.18687168551286548,1751031.25,1693957.0675,1386445.6215625,1,1,1751031.25,1930551.5881492666,1571510.9118507334,0.8090701341809314,5488643468000.0,5793957182662.5,0.10331971392199724,0.09939706438880469,0.0604415920982746,-0.2913227667984716,-0.321204846538914,-0.29875376582034396,1.3081971602635862,1.1324864828043757,1.0386024113006975,2918367.25,0,57.26386198734099,0,-0.3619720067787905,-0.5471051921241235,0.0013893891582291485,1,43.98511289703857,0,99.0,AI_Semicon,SK hynix,3184025.5,strong_buy,37,,,4962401,1732729.7522940752,2034360.3302745665,1.33,10.23,0.7100029538131043,0.2746506240328511,,DATA_ERROR,0,0,1,0,5,1,0,0,0,BREAKOUT,3,2
