TICKER,THEME_x,STEP2_SCORE,STEP2_PASS,THEME_y,WATCHLIST_UPDATED_AT,PRICE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PREV_CLOSE,ATR,ATR_PCT,ATR_CONTRACTION,MA20,MA50,MA200,TREND_ALIGN,LONG_TERM_UPTREND,BB_MID,BB_UPPER,BB_LOWER,BB_PCT_B,DOLLAR_VOL,DVOL_20,RET_20,RS_SPY_20,RS_QQQ_20,RET_60,RS_SPY_60,RS_QQQ_60,RET_120,RS_SPY_120,RS_QQQ_120,HIGH_120,IS_NEW_HIGH,RSI_14,RSI_TURNING_UP,DRAWDOWN_CUR,MDD_1Y,RS_MOMENTUM,LIQUIDITY_FLAG,STEP3_SCORE,STEP3_PASS,RS_RANK,THEME,NAME,TARGET_PRICE,REC_KEY,ANALYST_COUNT,EARNINGS_DATE,SHORT_FLOAT_PCT,AVG_VOLUME,STOP_PRICE,TP1_PRICE,RR_TP1,RR_TARGET,UPSIDE,SECTOR_SCORE,EARNINGS_DAYS_LEFT,MACRO_REGIME,MACRO_BLOCK,MACRO_CAUTION,ENTRY_CONDITIONS_MET,ENTRY_SIGNAL,BREAKOUT_CONDITIONS_MET,BREAKOUT_SIGNAL,ENTRY_NEAR,BREAKOUT_NEAR,WATCH_SIGNAL,SIGNAL_TIER,SIGNAL_COMBO,RANK
000660.KS,,60,0,AI_Semicon,2026-07-20,2026-07-23,1910000.0,1948000.0,1845000.0,1919000.0,4119477.0,1830000.0,241900.0,0.12605523710265765,-0.003239636734777007,2202850.0,2200649.425,1137363.3825,0,1,2202850.0,2887891.765918427,1517808.2340815729,0.2928228510129994,7905276363000.0,13502821009750.0,-0.26783670354826405,-0.2745739280684749,-0.24157798120334317,0.5667924904182964,0.5319591902265317,0.5239000551067396,1.5069915130204912,1.4377405926144915,1.405051705159377,2919000.0,0,43.96573516272384,1,-0.34258307639602603,-0.39568345323741005,-0.010100795693301069,1,91.72451924988366,1,99.0,AI_Semicon,SK hynix,3408502.2,strong_buy,37,,,5711336,1556150.0,2402800.0,1.33,4.11,0.7761866597186036,0.4253604918467212,,DATA_ERROR,0,0,4,0,3,0,0,0,0,NEUTRAL,1,1
005930.KS,,60,0,AI_Semicon,2026-07-20,2026-07-23,269000.0,273000.0,263000.0,270000.0,16011816.0,260500.0,24875.0,0.09212962962962963,-0.055470647171701803,290250.0,305200.0,188376.6194140625,0,1,290250.0,355105.7102952006,225394.2897047994,0.3438842169191499,4323190320000.0,8565923994650.0,-0.2070484581497798,-0.21378568266999065,-0.1807897358048589,0.20267260579064583,0.16783930559888116,0.1597801704790891,0.7788221952951182,0.7095712748891185,0.676882387434004,362500.0,0,45.36957993480921,1,-0.2551724137931034,-0.3268965517241379,-0.0012251394980507646,1,63.05996659777735,1,50.0,AI_Semicon,SamsungElec,492536.72,strong_buy,36,,,30793072,232687.5,319750.0,1.33,5.96,0.8242100740740739,0.35340934485912145,,DATA_ERROR,0,0,4,0,3,0,0,0,0,NEUTRAL,1,2
