TICKER,THEME_x,STEP2_SCORE,STEP2_PASS,THEME_y,WATCHLIST_UPDATED_AT,PRICE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PREV_CLOSE,ATR,ATR_PCT,ATR_CONTRACTION,MA20,MA50,MA200,TREND_ALIGN,LONG_TERM_UPTREND,BB_MID,BB_UPPER,BB_LOWER,BB_PCT_B,DOLLAR_VOL,DVOL_20,RET_20,RS_SPY_20,RS_QQQ_20,RET_60,RS_SPY_60,RS_QQQ_60,RET_120,RS_SPY_120,RS_QQQ_120,HIGH_120,IS_NEW_HIGH,RSI_14,RSI_TURNING_UP,DRAWDOWN_CUR,MDD_1Y,RS_MOMENTUM,LIQUIDITY_FLAG,STEP3_SCORE,STEP3_PASS,RS_RANK,THEME,NAME,TARGET_PRICE,REC_KEY,ANALYST_COUNT,EARNINGS_DATE,SHORT_FLOAT_PCT,AVG_VOLUME,STOP_PRICE,TP1_PRICE,RR_TP1,RR_TARGET,UPSIDE,SECTOR_SCORE,EARNINGS_DAYS_LEFT,MACRO_REGIME,MACRO_BLOCK,MACRO_CAUTION,ENTRY_CONDITIONS_MET,ENTRY_SIGNAL,BREAKOUT_CONDITIONS_MET,BREAKOUT_SIGNAL,ENTRY_NEAR,BREAKOUT_NEAR,WATCH_SIGNAL,SIGNAL_TIER,SIGNAL_COMBO,RANK
000660.KS,,60,0,AI_Semicon,2026-09-21,2026-09-18,1810000.0,1857000.0,1805000.0,1857000.0,4764077.0,1745000.0,92026.64255734834,0.04955661957853977,-0.17480354486074567,1724326.65625,1706750.1375,1366565.9725,1,1,1724326.65625,1883783.7023999095,1564869.6101000905,0.9160159332980197,8846890989000.0,5879577608647.675,0.07364313073643136,0.07235617168347286,0.05884558436811038,-0.2913381544854202,-0.332718131831213,-0.3065783914112864,0.9911181067704917,0.7837995647439175,0.7073134770641307,2918367.25,0,57.46421314919478,1,-0.36368529354898704,-0.5471051921241235,0.004018421215445489,1,17.11475496518479,0,99.0,AI_Semicon,SK hynix,3184025.5,strong_buy,37,,,5177824,1718960.0361639776,2041053.2851146967,1.33,9.61,0.7146071620893915,0.19627490792115543,,DATA_ERROR,0,0,2,0,5,1,0,0,0,BREAKOUT,3,1
005930.KS,,60,0,AI_Semicon,2026-09-21,2026-09-18,261000.0,262000.0,257500.0,261000.0,17489615.0,252500.0,10850.0,0.04157088122605364,-0.21686797254730172,258875.0,255010.0,219473.5002734375,1,1,258875.0,273135.26869164617,244614.73130835386,0.5745077125105237,4564789515000.0,4494511665300.0,-0.0728241563055062,-0.07411111535846471,-0.08762170267382718,-0.23263484912757693,-0.2740148264733697,-0.2478750860534431,0.4537958964208719,0.24647735439429774,0.16999126671451092,362100.65625,0,51.217465039171515,1,-0.27920594592957193,-0.42833575022000525,-0.0004002084176675469,1,0.0,0,50.0,AI_Semicon,SamsungElec,475850.1,strong_buy,36,,,26316140,244725.0,282700.0,1.33,13.2,0.8231804597701149,0.16443598774518922,,DATA_ERROR,0,0,4,0,4,0,0,1,1,WATCH,2,2
