TICKER,THEME_x,STEP2_SCORE,STEP2_PASS,THEME_y,WATCHLIST_UPDATED_AT,PRICE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PREV_CLOSE,ATR,ATR_PCT,ATR_CONTRACTION,MA20,MA50,MA200,TREND_ALIGN,LONG_TERM_UPTREND,BB_MID,BB_UPPER,BB_LOWER,BB_PCT_B,DOLLAR_VOL,DVOL_20,RET_20,RS_SPY_20,RS_QQQ_20,RET_60,RS_SPY_60,RS_QQQ_60,RET_120,RS_SPY_120,RS_QQQ_120,HIGH_120,IS_NEW_HIGH,RSI_14,RSI_TURNING_UP,DRAWDOWN_CUR,MDD_1Y,RS_MOMENTUM,LIQUIDITY_FLAG,STEP3_SCORE,STEP3_PASS,RS_RANK,THEME,NAME,TARGET_PRICE,REC_KEY,ANALYST_COUNT,EARNINGS_DATE,SHORT_FLOAT_PCT,AVG_VOLUME,STOP_PRICE,TP1_PRICE,RR_TP1,RR_TARGET,UPSIDE,SECTOR_SCORE,EARNINGS_DAYS_LEFT,MACRO_REGIME,MACRO_BLOCK,MACRO_CAUTION,ENTRY_CONDITIONS_MET,ENTRY_SIGNAL,BREAKOUT_CONDITIONS_MET,BREAKOUT_SIGNAL,ENTRY_NEAR,BREAKOUT_NEAR,WATCH_SIGNAL,SIGNAL_TIER,SIGNAL_COMBO,RANK
005930.KS,,60,0,AI_Semicon,2026-08-10,2026-08-11,229500.0,243000.0,227500.0,239500.0,23310969.0,230000.0,22415.0,0.09359081419624217,-0.13906495181686007,244450.0,290689.510625,197696.7619921875,0,1,244450.0,283374.8939423216,205525.1060576784,0.43641601172587846,5582977075500.0,7300380396600.0,-0.058939096267190516,-0.0838516164419627,-0.05721614578827794,-0.18998609743883832,-0.22256577117917264,-0.18922141756746547,0.4318259180668258,0.30306838637363254,0.24305342007099018,362100.65625,0,45.49465816711201,1,-0.33858170134150367,-0.42833575022000525,0.0016996137644275321,1,1.0388910443683235,0,50.0,AI_Semicon,SamsungElec,471908.2,strong_buy,37,,,31315134,205877.5,284330.0,1.33,6.91,0.9703891440501045,0.19804430882533963,,DATA_ERROR,0,0,4,0,4,0,0,1,1,WATCH,2,1
000660.KS,,60,0,AI_Semicon,2026-08-10,2026-08-11,1405000.0,1455000.0,1373000.0,1425000.0,3817655.0,1420000.0,189600.0,0.13305263157894737,-0.03882730187814931,1666300.0,2088960.0,1212645.2840625,0,1,1666300.0,2090667.8146434627,1241932.1853565373,0.2156947444250327,5440158375000.0,10209489875700.0,-0.22764227642276424,-0.25255479659753644,-0.22591932594385167,-0.27652878511096235,-0.3091084588512967,-0.2757641052395895,0.6603118473445206,0.5315543156513274,0.471539349348685,2919000.0,0,39.13743070478419,1,-0.5118191161356629,-0.5471051730044536,-0.017073128117712777,1,0.0,0,99.0,AI_Semicon,SK hynix,3164331.8,strong_buy,39,,,5942651,1140600.0,1804200.0,1.33,6.12,1.2205837192982454,0.2355801798007927,,DATA_ERROR,0,0,2,0,3,0,0,0,0,NEUTRAL,1,2
